   110    0.29101E+04    0.81683E+00   -0.27327E+02    0.39987E+07    0.45499E+04
   111    0.29417E+04    0.82875E+00   -0.27933E+02    0.39722E+07    0.44810E+04
   112    0.29734E+04    0.84042E+00   -0.28535E+02    0.39458E+07    0.44132E+04
   113    0.30054E+04    0.85186E+00   -0.29134E+02    0.39197E+07    0.43464E+04
   114    0.30374E+04    0.86299E+00   -0.29727E+02    0.38937E+07    0.42807E+04
   115    0.30697E+04    0.87395E+00   -0.30316E+02    0.38679E+07    0.42160E+04
   116    0.31020E+04    0.88453E+00   -0.30898E+02    0.38423E+07    0.41523E+04
   117    0.31345E+04    0.89480E+00   -0.31475E+02    0.38168E+07    0.40897E+04
   118    0.31672E+04    0.90491E+00   -0.32046E+02    0.37916E+07    0.40281E+04
   119    0.31999E+04    0.91471E+00   -0.32608E+02    0.37665E+07    0.39676E+04
   120    0.32328E+04    0.92405E+00   -0.33163E+02    0.37416E+07    0.39082E+04
   121    0.32656E+04    0.93323E+00   -0.33710E+02    0.37169E+07    0.38498E+04
   122    0.32985E+04    0.94195E+00   -0.34249E+02    0.36924E+07    0.37926E+04
   123    0.33315E+04    0.95028E+00   -0.34778E+02    0.36681E+07    0.37364E+04
   124    0.33646E+04    0.95831E+00   -0.35297E+02    0.36439E+07    0.36813E+04
   125    0.33976E+04    0.96595E+00   -0.35805E+02    0.36200E+07    0.36273E+04
   126    0.34307E+04    0.97329E+00   -0.36304E+02    0.35962E+07    0.35744E+04
   127    0.34638E+04    0.98017E+00   -0.36792E+02    0.35726E+07    0.35226E+04
   128    0.34969E+04    0.98674E+00   -0.37269E+02    0.35491E+07    0.34719E+04
   129    0.35301E+04    0.99285E+00   -0.37733E+02    0.35259E+07    0.34223E+04
   130    0.35633E+04    0.99850E+00   -0.38184E+02    0.35028E+07    0.33739E+04
   131    0.35964E+04    0.10039E+01   -0.38623E+02    0.34800E+07    0.33265E+04
   132    0.36297E+04    0.10087E+01   -0.39048E+02    0.34573E+07    0.32803E+04
   133    0.36628E+04    0.10132E+01   -0.39461E+02    0.34348E+07    0.32351E+04
   134    0.36960E+04    0.10174E+01   -0.39858E+02    0.34124E+07    0.31909E+04
   135    0.37291E+04    0.10210E+01   -0.40240E+02    0.33903E+07    0.31477E+04
   136    0.37621E+04    0.10242E+01   -0.40606E+02    0.33683E+07    0.31055E+04
   137    0.37951E+04    0.10270E+01   -0.40956E+02    0.33465E+07    0.30641E+04
   138    0.38280E+04    0.10293E+01   -0.41290E+02    0.33249E+07    0.30236E+04
   139    0.38607E+04    0.10313E+01   -0.41607E+02    0.33034E+07    0.29839E+04
   140    0.38935E+04    0.10328E+01   -0.41907E+02    0.32822E+07    0.29450E+04
   141    0.39261E+04    0.10338E+01   -0.42189E+02    0.32611E+07    0.29068E+04
   142    0.39586E+04    0.10344E+01   -0.42453E+02    0.32401E+07    0.28693E+04
   143    0.39911E+04    0.10345E+01   -0.42700E+02    0.32194E+07    0.28325E+04
   144    0.40234E+04    0.10342E+01   -0.42928E+02    0.31988E+07    0.27963E+04
   145    0.40556E+04    0.10336E+01   -0.43137E+02    0.31783E+07    0.27606E+04
   146    0.40878E+04    0.10324E+01   -0.43326E+02    0.31581E+07    0.27256E+04
   147    0.41197E+04    0.10309E+01   -0.43495E+02    0.31380E+07    0.26910E+04
   148    0.41514E+04    0.10289E+01   -0.43646E+02    0.31180E+07    0.26569E+04
   149    0.41831E+04    0.10265E+01   -0.43775E+02    0.30983E+07    0.26232E+04
   150    0.42145E+04    0.10237E+01   -0.43882E+02    0.30787E+07    0.25898E+04
   151    0.42458E+04    0.10205E+01   -0.43970E+02    0.30592E+07    0.25569E+04
   152    0.42768E+04    0.10169E+01   -0.44036E+02    0.30399E+07    0.25243E+04
   153    0.43077E+04    0.10129E+01   -0.44079E+02    0.30208E+07    0.24920E+04
   154    0.43384E+04    0.10085E+01   -0.44100E+02    0.30018E+07    0.24601E+04
   155    0.43689E+04    0.10038E+01   -0.44100E+02    0.29830E+07    0.24286E+04
   156    0.43990E+04    0.99866E+00   -0.44077E+02    0.29644E+07    0.23975E+04
   157    0.44292E+04    0.99319E+00   -0.44032E+02    0.29458E+07    0.23667E+04
   158    0.44590E+04    0.98744E+00   -0.43963E+02    0.29275E+07    0.23363E+04
   159    0.44886E+04    0.98123E+00   -0.43871E+02    0.29093E+07    0.23062E+04
   160    0.45180E+04    0.97472E+00   -0.43756E+02    0.28912E+07    0.22766E+04
   161    0.45472E+04    0.96798E+00   -0.43617E+02    0.28733E+07    0.22473E+04
   162    0.45762E+04    0.96085E+00   -0.43455E+02    0.28556E+07    0.22185E+04
   163    0.46050E+04    0.95340E+00   -0.43269E+02    0.28380E+07    0.21900E+04
   164    0.46335E+04    0.94570E+00   -0.43060E+02    0.28205E+07    0.21619E+04
   165    0.46619E+04    0.93769E+00   -0.42826E+02    0.28032E+07    0.21343E+04
   166    0.46900E+04    0.92949E+00   -0.42568E+02    0.27861E+07    0.21070E+04
   167    0.47179E+04    0.92088E+00   -0.42287E+02    0.27691E+07    0.20802E+04
   168    0.47455E+04    0.91224E+00   -0.41981E+02    0.27522E+07    0.20538E+04
   169    0.47728E+04    0.90325E+00   -0.41649E+02    0.27355E+07    0.20278E+04
   170    0.47999E+04    0.89415E+00   -0.41294E+02    0.27189E+07    0.20022E+04
   171    0.48266E+04    0.88491E+00   -0.40913E+02    0.27024E+07    0.19771E+04
   172    0.48530E+04    0.87548E+00   -0.40506E+02    0.26861E+07    0.19524E+04
   173    0.48791E+04    0.86583E+00   -0.40076E+02    0.26699E+07    0.19281E+04
   174    0.49049E+04    0.85627E+00   -0.39620E+02    0.26539E+07    0.19043E+04
   175    0.49304E+04    0.84649E+00   -0.39139E+02    0.26380E+07    0.18810E+04
   176    0.49554E+04    0.83671E+00   -0.38633E+02    0.26222E+07    0.18581E+04
   177    0.49802E+04    0.82686E+00   -0.38102E+02    0.26066E+07    0.18356E+04
   178    0.50045E+04    0.81715E+00   -0.37546E+02    0.25911E+07    0.18136E+04
   179    0.50285E+04    0.80727E+00   -0.36964E+02    0.25757E+07    0.17920E+04
   180    0.50523E+04    0.79744E+00   -0.36358E+02    0.25605E+07    0.17708E+04
   181    0.50756E+04    0.78766E+00   -0.35727E+02    0.25454E+07    0.17500E+04
   182    0.50986E+04    0.77800E+00   -0.35070E+02    0.25304E+07    0.17295E+04
   183    0.51211E+04    0.76837E+00   -0.34389E+02    0.25156E+07    0.17095E+04
   184    0.51433E+04    0.75885E+00   -0.33682E+02    0.25008E+07    0.16898E+04
   185    0.51651E+04    0.74957E+00   -0.32952E+02    0.24862E+07    0.16705E+04
   186    0.51861E+04    0.74039E+00   -0.32196E+02    0.24717E+07    0.16516E+04
   187    0.52071E+04    0.73145E+00   -0.31415E+02    0.24574E+07    0.16329E+04
   188    0.52276E+04    0.72271E+00   -0.30610E+02    0.24431E+07    0.16146E+04
   189    0.52475E+04    0.71423E+00   -0.29780E+02    0.24290E+07    0.15967E+04
   190    0.52674E+04    0.70603E+00   -0.28927E+02    0.24150E+07    0.15790E+04
   191    0.52864E+04    0.69815E+00   -0.28047E+02    0.24011E+07    0.15616E+04
   192    0.53052E+04    0.69058E+00   -0.27144E+02    0.23873E+07    0.15445E+04
   193    0.53233E+04    0.68338E+00   -0.26219E+02    0.23737E+07    0.15276E+04
   194    0.53412E+04    0.67656E+00   -0.25269E+02    0.23601E+07    0.15110E+04
   195    0.53585E+04    0.67017E+00   -0.24296E+02    0.23467E+07    0.14947E+04
   196    0.53753E+04    0.66422E+00   -0.23299E+02    0.23333E+07    0.14786E+04
   197    0.53916E+04    0.65875E+00   -0.22280E+02    0.23201E+07    0.14627E+04
   198    0.54075E+04    0.65380E+00   -0.21239E+02    0.23070E+07    0.14471E+04
   199    0.54229E+04    0.64937E+00   -0.20175E+02    0.22940E+07    0.14316E+04
   200    0.54379E+04    0.64551E+00   -0.19090E+02    0.22811E+07    0.14164E+04
   201    0.54523E+04    0.64226E+00   -0.17982E+02    0.22683E+07    0.14013E+04
   202    0.54662E+04    0.63962E+00   -0.16853E+02    0.22556E+07    0.13864E+04
   203    0.54796E+04    0.63767E+00   -0.15702E+02    0.22430E+07    0.13717E+04
   204    0.54923E+04    0.63641E+00   -0.14532E+02    0.22305E+07    0.13572E+04
   205    0.55046E+04    0.63591E+00   -0.13340E+02    0.22181E+07    0.13429E+04
   206    0.55162E+04    0.63618E+00   -0.12129E+02    0.22058E+07    0.13287E+04
   207    0.55273E+04    0.63725E+00   -0.10897E+02    0.21936E+07    0.13147E+04
   208    0.55378E+04    0.63918E+00   -0.96462E+01    0.21815E+07    0.13009E+04
   209    0.55477E+04    0.64199E+00   -0.83761E+01    0.21695E+07    0.12872E+04
   210    0.55570E+04    0.64572E+00   -0.70876E+01    0.21576E+07    0.12738E+04
   211    0.55657E+04    0.65041E+00   -0.57806E+01    0.21458E+07    0.12605E+04
   212    0.55738E+04    0.65609E+00   -0.44561E+01    0.21340E+07    0.12473E+04
   213    0.55814E+04    0.66280E+00   -0.31137E+01    0.21224E+07    0.12343E+04
   214    0.55883E+04    0.67054E+00   -0.17548E+01    0.21109E+07    0.12215E+04
   215    0.55947E+04    0.67949E+00   -0.37983E+00    0.20994E+07    0.12089E+04
   216    0.56005E+04    0.68947E+00    0.10118E+01    0.20881E+07    0.11964E+04
   217    0.56057E+04    0.70064E+00    0.24181E+01    0.20768E+07    0.11840E+04
   218    0.56103E+04    0.71299E+00    0.38394E+01    0.20656E+07    0.11719E+04
   219    0.56144E+04    0.72652E+00    0.52769E+01    0.20545E+07    0.11598E+04
   220    0.56179E+04    0.74139E+00    0.67262E+01    0.20435E+07    0.11480E+04
   221    0.56208E+04    0.75752E+00    0.81895E+01    0.20326E+07    0.11363E+04
   222    0.56232E+04    0.77506E+00    0.96656E+01    0.20218E+07    0.11247E+04
   223    0.56248E+04    0.79392E+00    0.11155E+02    0.20111E+07    0.11133E+04
   224    0.56261E+04    0.81412E+00    0.12655E+02    0.20004E+07    0.11020E+04
   225    0.56266E+04    0.83580E+00    0.14167E+02    0.19898E+07    0.10909E+04
   226    0.56267E+04    0.85896E+00    0.15689E+02    0.19793E+07    0.10799E+04
   227    0.56260E+04    0.88360E+00    0.17222E+02    0.19689E+07    0.10691E+04
   228    0.56249E+04    0.90972E+00    0.18765E+02    0.19586E+07    0.10584E+04
   229    0.56232E+04    0.93738E+00    0.20315E+02    0.19483E+07    0.10478E+04
   230    0.56209E+04    0.96661E+00    0.21875E+02    0.19382E+07    0.10374E+04
   231    0.56179E+04    0.99745E+00    0.23443E+02    0.19281E+07    0.10271E+04
   232    0.56145E+04    0.10299E+01    0.25019E+02    0.19181E+07    0.10170E+04
   233    0.56104E+04    0.10640E+01    0.26600E+02    0.19081E+07    0.10069E+04
   234    0.56057E+04    0.10998E+01    0.28187E+02    0.18982E+07    0.99705E+03
   235    0.56004E+04    0.11373E+01    0.29780E+02    0.18885E+07    0.98730E+03
   236    0.55945E+04    0.11765E+01    0.31377E+02    0.18787E+07    0.97767E+03
   237    0.55880E+04    0.12175E+01    0.32979E+02    0.18691E+07    0.96817E+03
   238    0.55809E+04    0.12603E+01    0.34584E+02    0.18595E+07    0.95880E+03
   239    0.55733E+04    0.13048E+01    0.36193E+02    0.18500E+07    0.94954E+03
   240    0.55650E+04    0.13511E+01    0.37803E+02    0.18406E+07    0.94041E+03
   241    0.55563E+04    0.13993E+01    0.39415E+02    0.18313E+07    0.93140E+03
   242    0.55470E+04    0.14493E+01    0.41028E+02    0.18220E+07    0.92251E+03
   243    0.55371E+04    0.15012E+01    0.42642E+02    0.18128E+07    0.91373E+03
   244    0.55267E+04    0.15549E+01    0.44256E+02    0.18036E+07    0.90507E+03
   245    0.55156E+04    0.16106E+01    0.45868E+02    0.17945E+07    0.89652E+03
   246    0.55041E+04    0.16682E+01    0.47480E+02    0.17855E+07    0.88809E+03
   247    0.54920E+04    0.17276E+01    0.49089E+02    0.17765E+07    0.87976E+03
   248    0.54794E+04    0.17892E+01    0.50695E+02    0.17677E+07    0.87155E+03
   249    0.54663E+04    0.18525E+01    0.52299E+02    0.17588E+07    0.86344E+03
   250    0.54527E+04    0.19180E+01    0.53898E+02    0.17501E+07    0.85544E+03
   251    0.54386E+04    0.19853E+01    0.55493E+02    0.17414E+07    0.84754E+03
   252    0.54238E+04    0.20547E+01    0.57083E+02    0.17327E+07    0.83974E+03
   253    0.54088E+04    0.21260E+01    0.58667E+02    0.17241E+07    0.83204E+03
   254    0.53931E+04    0.21994E+01    0.60243E+02    0.17156E+07    0.82445E+03
   255    0.53770E+04    0.22747E+01    0.61814E+02    0.17072E+07    0.81695E+03
   256    0.53604E+04    0.23523E+01    0.63377E+02    0.16988E+07    0.80955E+03
   257    0.53434E+04    0.24317E+01    0.64926E+02    0.16904E+07    0.80225E+03
   258    0.53258E+04    0.25133E+01    0.66472E+02    0.16821E+07    0.79504E+03
   259    0.53078E+04    0.25971E+01    0.68002E+02    0.16739E+07    0.78792E+03
   260    0.52894E+04    0.26829E+01    0.69529E+02    0.16658E+07    0.78090E+03
   261    0.52705E+04    0.27708E+01    0.71031E+02    0.16576E+07    0.77397E+03
   262    0.52510E+04    0.28609E+01    0.72532E+02    0.16496E+07    0.76713E+03
   263    0.52314E+04    0.29531E+01    0.74023E+02    0.16416E+07    0.76037E+03
   264    0.52112E+04    0.30474E+01    0.75496E+02    0.16337E+07    0.75371E+03
   265    0.51904E+04    0.31438E+01    0.76945E+02    0.16258E+07    0.74713E+03
   266    0.51694E+04    0.32425E+01    0.78392E+02    0.16179E+07    0.74063E+03
   267    0.51478E+04    0.33432E+01    0.79815E+02    0.16102E+07    0.73422E+03
   268    0.51258E+04    0.34462E+01    0.81227E+02    0.16024E+07    0.72788E+03
   269    0.51032E+04    0.35512E+01    0.82623E+02    0.15948E+07    0.72163E+03
   270    0.50804E+04    0.36584E+01    0.84001E+02    0.15871E+07    0.71546E+03
   271    0.50572E+04    0.37677E+01    0.85362E+02    0.15796E+07    0.70937E+03
