    84    0.21490E+04    0.46480E+00    0.00000E+00   -0.11825E+02    0.10406E-06    0.40711E-03    0.40910E-07
    85    0.21758E+04    0.47852E+00    0.00000E+00   -0.12369E+02    0.10337E-06    0.40054E-03    0.11908E-06
    86    0.22027E+04    0.49232E+00    0.00000E+00   -0.12920E+02    0.10268E-06    0.39405E-03    0.18312E-06
    87    0.22301E+04    0.50618E+00    0.00000E+00   -0.13477E+02    0.10199E-06    0.38762E-03    0.23312E-06
    88    0.22575E+04    0.52012E+00    0.00000E+00   -0.14041E+02    0.10131E-06    0.38129E-03    0.27100E-06
    89    0.22852E+04    0.53411E+00    0.00000E+00   -0.14613E+02    0.10063E-06    0.37506E-03    0.29871E-06
    90    0.23131E+04    0.54814E+00    0.00000E+00   -0.15189E+02    0.99957E-07    0.36894E-03    0.31815E-06
    91    0.23411E+04    0.56219E+00    0.00000E+00   -0.15771E+02    0.99285E-07    0.36296E-03    0.33103E-06
    92    0.23693E+04    0.57625E+00    0.00000E+00   -0.16358E+02    0.98617E-07    0.35710E-03    0.33801E-06
    93    0.23979E+04    0.59031E+00    0.00000E+00   -0.16950E+02    0.97951E-07    0.35136E-03    0.33955E-06
    94    0.24265E+04    0.60434E+00    0.00000E+00   -0.17545E+02    0.97290E-07    0.34574E-03    0.33608E-06
    95    0.24553E+04    0.61835E+00    0.00000E+00   -0.18145E+02    0.96632E-07    0.34024E-03    0.32803E-06
    96    0.24842E+04    0.63231E+00    0.00000E+00   -0.18749E+02    0.95978E-07    0.33485E-03    0.31585E-06
    97    0.25135E+04    0.64622E+00    0.00000E+00   -0.19356E+02    0.95328E-07    0.32957E-03    0.29998E-06
    98    0.25429E+04    0.66006E+00    0.00000E+00   -0.19963E+02    0.94682E-07    0.32440E-03    0.28085E-06
    99    0.25724E+04    0.67381E+00    0.00000E+00   -0.20575E+02    0.94039E-07    0.31932E-03    0.25889E-06
   100    0.26023E+04    0.68747E+00    0.00000E+00   -0.21187E+02    0.93400E-07    0.31435E-03    0.23456E-06
   101    0.26322E+04    0.70110E+00    0.00000E+00   -0.21802E+02    0.92766E-07    0.30947E-03    0.20827E-06
   102    0.26626E+04    0.71454E+00    0.00000E+00   -0.22417E+02    0.92135E-07    0.30469E-03    0.18047E-06
   103    0.26930E+04    0.72789E+00    0.00000E+00   -0.23034E+02    0.91508E-07    0.29999E-03    0.15160E-06
   104    0.27236E+04    0.74113E+00    0.00000E+00   -0.23650E+02    0.90885E-07    0.29538E-03    0.12208E-06
   105    0.27543E+04    0.75419E+00    0.00000E+00   -0.24266E+02    0.90267E-07    0.29085E-03    0.92357E-07
   106    0.27852E+04    0.76716E+00    0.00000E+00   -0.24882E+02    0.89653E-07    0.28640E-03    0.62865E-07
   107    0.28161E+04    0.77989E+00    0.00000E+00   -0.25496E+02    0.89042E-07    0.28203E-03    0.34037E-07
