   129    0.35321E+04    0.99528E+00    0.35186E-02   -0.37675E+02
   130    0.35652E+04    0.10010E+01    0.35768E-02   -0.38123E+02
   131    0.35984E+04    0.10064E+01    0.36356E-02   -0.38561E+02
   132    0.36316E+04    0.10113E+01    0.36951E-02   -0.38983E+02
   133    0.36647E+04    0.10159E+01    0.37552E-02   -0.39394E+02
   134    0.36978E+04    0.10200E+01    0.38159E-02   -0.39788E+02
   135    0.37309E+04    0.10237E+01    0.38773E-02   -0.40168E+02
   136    0.37638E+04    0.10270E+01    0.39393E-02   -0.40531E+02
   137    0.37968E+04    0.10298E+01    0.40019E-02   -0.40879E+02
   138    0.38297E+04    0.10322E+01    0.40652E-02   -0.41210E+02
   139    0.38623E+04    0.10343E+01    0.41292E-02   -0.41524E+02
   140    0.38951E+04    0.10358E+01    0.41939E-02   -0.41822E+02
   141    0.39276E+04    0.10369E+01    0.42592E-02   -0.42101E+02
   142    0.39601E+04    0.10375E+01    0.43253E-02   -0.42363E+02
   143    0.39925E+04    0.10378E+01    0.43920E-02   -0.42607E+02
   144    0.40248E+04    0.10376E+01    0.44594E-02   -0.42832E+02
   145    0.40569E+04    0.10370E+01    0.45276E-02   -0.43038E+02
   146    0.40891E+04    0.10359E+01    0.45965E-02   -0.43225E+02
   147    0.41209E+04    0.10345E+01    0.46661E-02   -0.43391E+02
   148    0.41526E+04    0.10326E+01    0.47364E-02   -0.43539E+02
   149    0.41842E+04    0.10303E+01    0.48075E-02   -0.43666E+02
   150    0.42156E+04    0.10276E+01    0.48793E-02   -0.43770E+02
   151    0.42468E+04    0.10245E+01    0.49519E-02   -0.43855E+02
   152    0.42777E+04    0.10210E+01    0.50252E-02   -0.43918E+02
   153    0.43085E+04    0.10171E+01    0.50993E-02   -0.43958E+02
   154    0.43392E+04    0.10128E+01    0.51742E-02   -0.43977E+02
   155    0.43696E+04    0.10082E+01    0.52498E-02   -0.43974E+02
   156    0.43996E+04    0.10032E+01    0.53262E-02   -0.43949E+02
   157    0.44297E+04    0.99788E+00    0.54034E-02   -0.43900E+02
   158    0.44594E+04    0.99225E+00    0.54813E-02   -0.43829E+02
   159    0.44889E+04    0.98618E+00    0.55601E-02   -0.43735E+02
   160    0.45183E+04    0.97981E+00    0.56396E-02   -0.43616E+02
   161    0.45474E+04    0.97321E+00    0.57200E-02   -0.43475E+02
   162    0.45763E+04    0.96623E+00    0.58011E-02   -0.43311E+02
   163    0.46051E+04    0.95894E+00    0.58830E-02   -0.43122E+02
   164    0.46334E+04    0.95140E+00    0.59658E-02   -0.42911E+02
   165    0.46617E+04    0.94355E+00    0.60493E-02   -0.42674E+02
   166    0.46897E+04    0.93552E+00    0.61336E-02   -0.42414E+02
   167    0.47176E+04    0.92709E+00    0.62187E-02   -0.42130E+02
   168    0.47451E+04    0.91863E+00    0.63046E-02   -0.41822E+02
   169    0.47723E+04    0.90983E+00    0.63913E-02   -0.41488E+02
   170    0.47993E+04    0.90091E+00    0.64788E-02   -0.41130E+02
   171    0.48259E+04    0.89187E+00    0.65671E-02   -0.40747E+02
   172    0.48522E+04    0.88264E+00    0.66562E-02   -0.40338E+02
   173    0.48781E+04    0.87320E+00    0.67460E-02   -0.39906E+02
   174    0.49038E+04    0.86385E+00    0.68367E-02   -0.39448E+02
   175    0.49292E+04    0.85429E+00    0.69281E-02   -0.38965E+02
   176    0.49541E+04    0.84474E+00    0.70204E-02   -0.38457E+02
   177    0.49787E+04    0.83512E+00    0.71134E-02   -0.37925E+02
   178    0.50030E+04    0.82564E+00    0.72071E-02   -0.37367E+02
   179    0.50269E+04    0.81600E+00    0.73017E-02   -0.36783E+02
   180    0.50506E+04    0.80642E+00    0.73970E-02   -0.36176E+02
