    69    0.17725E+04   -0.47775E+01    0.75745E-05   -0.47775E+01    0.27469E+00   -0.89442E-08    0.75745E-05   -0.89442E-08    0.23729E-10
    70    0.17962E+04   -0.51682E+01    0.73295E-05   -0.51682E+01    0.28615E+00   -0.76789E-08    0.73295E-05   -0.76789E-08    0.22919E-10
    71    0.18199E+04   -0.55713E+01    0.70944E-05   -0.55713E+01    0.29783E+00   -0.64956E-08    0.70944E-05   -0.64956E-08    0.22144E-10
    72    0.18438E+04   -0.59879E+01    0.68690E-05   -0.59879E+01    0.30971E+00   -0.54624E-08    0.68690E-05   -0.54624E-08    0.21403E-10
    73    0.18679E+04   -0.64183E+01    0.66533E-05   -0.64183E+01    0.32176E+00   -0.46107E-08    0.66533E-05   -0.46107E-08    0.20694E-10
    74    0.18921E+04   -0.68612E+01    0.64473E-05   -0.68612E+01    0.33397E+00   -0.39723E-08    0.64473E-05   -0.39723E-08    0.20015E-10
    75    0.19166E+04   -0.73150E+01    0.62509E-05   -0.73150E+01    0.34635E+00   -0.35787E-08    0.62509E-05   -0.35787E-08    0.19365E-10
    76    0.19415E+04   -0.77786E+01    0.60639E-05   -0.77786E+01    0.35890E+00   -0.34351E-08    0.60639E-05   -0.34351E-08    0.18741E-10
    77    0.19666E+04   -0.82519E+01    0.58856E-05   -0.82519E+01    0.37162E+00   -0.34404E-08    0.58856E-05   -0.34404E-08    0.18143E-10
    78    0.19921E+04   -0.87365E+01    0.57152E-05   -0.87365E+01    0.38454E+00   -0.34673E-08    0.57152E-05   -0.34673E-08    0.17569E-10
    79    0.20177E+04   -0.92287E+01    0.55519E-05   -0.92287E+01    0.39761E+00   -0.33882E-08    0.55519E-05   -0.33882E-08    0.17018E-10
    80    0.20436E+04   -0.97300E+01    0.53949E-05   -0.97300E+01    0.41082E+00   -0.30759E-08    0.53949E-05   -0.30759E-08    0.16490E-10
    81    0.20696E+04   -0.10241E+02    0.52433E-05   -0.10241E+02    0.42414E+00   -0.24432E-08    0.52433E-05   -0.24432E-08    0.15982E-10
    82    0.20959E+04   -0.10761E+02    0.50968E-05   -0.10761E+02    0.43759E+00   -0.15648E-08    0.50968E-05   -0.15648E-08    0.15494E-10
    83    0.21223E+04   -0.11290E+02    0.49551E-05   -0.11290E+02    0.45115E+00   -0.55593E-09    0.49551E-05   -0.55593E-09    0.15025E-10
    84    0.21490E+04   -0.11825E+02    0.48179E-05   -0.11825E+02    0.46480E+00    0.46829E-09    0.48179E-05    0.46829E-09    0.14574E-10
    85    0.21758E+04   -0.12369E+02    0.46848E-05   -0.12369E+02    0.47852E+00    0.13927E-08    0.46848E-05    0.13927E-08    0.14141E-10
    86    0.22027E+04   -0.12920E+02    0.45556E-05   -0.12920E+02    0.49232E+00    0.21265E-08    0.45556E-05    0.21265E-08    0.13724E-10
    87    0.22301E+04   -0.13477E+02    0.44302E-05   -0.13477E+02    0.50618E+00    0.26754E-08    0.44302E-05    0.26754E-08    0.13323E-10
    88    0.22575E+04   -0.14041E+02    0.43086E-05   -0.14041E+02    0.52012E+00    0.30698E-08    0.43086E-05    0.30698E-08    0.12936E-10
    89    0.22852E+04   -0.14613E+02    0.41908E-05   -0.14613E+02    0.53411E+00    0.33398E-08    0.41908E-05    0.33398E-08    0.12564E-10
    90    0.23131E+04   -0.15189E+02    0.40768E-05   -0.15189E+02    0.54814E+00    0.35156E-08    0.40768E-05    0.35156E-08    0.12205E-10
    91    0.23411E+04   -0.15771E+02    0.39665E-05   -0.15771E+02    0.56219E+00    0.36230E-08    0.39665E-05    0.36230E-08    0.11858E-10
    92    0.23693E+04   -0.16358E+02    0.38599E-05   -0.16358E+02    0.57625E+00    0.36710E-08    0.38599E-05    0.36710E-08    0.11523E-10
    93    0.23979E+04   -0.16950E+02    0.37567E-05   -0.16950E+02    0.59031E+00    0.36640E-08    0.37567E-05    0.36640E-08    0.11200E-10
    94    0.24265E+04   -0.17545E+02    0.36571E-05   -0.17545E+02    0.60434E+00    0.36068E-08    0.36571E-05    0.36068E-08    0.10889E-10
    95    0.24553E+04   -0.18145E+02    0.35607E-05   -0.18145E+02    0.61835E+00    0.35039E-08    0.35607E-05    0.35039E-08    0.10588E-10
    96    0.24842E+04   -0.18749E+02    0.34675E-05   -0.18749E+02    0.63231E+00    0.33599E-08    0.34675E-05    0.33599E-08    0.10298E-10
    97    0.25135E+04   -0.19356E+02    0.33774E-05   -0.19356E+02    0.64622E+00    0.31794E-08    0.33774E-05    0.31794E-08    0.10018E-10
    98    0.25429E+04   -0.19963E+02    0.32903E-05   -0.19963E+02    0.66006E+00    0.29670E-08    0.32903E-05    0.29670E-08    0.97474E-11
    99    0.25724E+04   -0.20575E+02    0.32061E-05   -0.20575E+02    0.67381E+00    0.27273E-08    0.32061E-05    0.27273E-08    0.94868E-11
   100    0.26023E+04   -0.21187E+02    0.31246E-05   -0.21187E+02    0.68747E+00    0.24649E-08    0.31246E-05    0.24649E-08    0.92353E-11
   101    0.26322E+04   -0.21802E+02    0.30458E-05   -0.21802E+02    0.70110E+00    0.21843E-08    0.30458E-05    0.21843E-08    0.89926E-11
   102    0.26626E+04   -0.22417E+02    0.29695E-05   -0.22417E+02    0.71454E+00    0.18901E-08    0.29695E-05    0.18901E-08    0.87584E-11
   103    0.26930E+04   -0.23034E+02    0.28956E-05   -0.23034E+02    0.72789E+00    0.15871E-08    0.28956E-05    0.15871E-08    0.85322E-11
   104    0.27236E+04   -0.23650E+02    0.28241E-05   -0.23650E+02    0.74113E+00    0.12796E-08    0.28241E-05    0.12796E-08    0.83137E-11
   105    0.27543E+04   -0.24266E+02    0.27547E-05   -0.24266E+02    0.75419E+00    0.97243E-09    0.27547E-05    0.97243E-09    0.81026E-11
   106    0.27852E+04   -0.24882E+02    0.26875E-05   -0.24882E+02    0.76716E+00    0.67006E-09    0.26875E-05    0.67006E-09    0.78984E-11
   107    0.28161E+04   -0.25496E+02    0.26223E-05   -0.25496E+02    0.77989E+00    0.37712E-09    0.26223E-05    0.37712E-09    0.77010E-11
   108    0.28473E+04   -0.26109E+02    0.25589E-05   -0.26109E+02    0.79244E+00    0.98196E-10    0.25589E-05    0.98196E-10    0.75098E-11
   109    0.28787E+04   -0.26720E+02    0.24973E-05   -0.26720E+02    0.80476E+00   -0.16212E-09    0.24973E-05   -0.16212E-09    0.73245E-11
   110    0.29101E+04   -0.27327E+02    0.24373E-05   -0.27327E+02    0.81683E+00   -0.39924E-09    0.24373E-05   -0.39924E-09    0.71448E-11
   111    0.29417E+04   -0.27933E+02    0.23789E-05   -0.27933E+02    0.82875E+00   -0.60951E-09    0.23789E-05   -0.60951E-09    0.69703E-11
   112    0.29734E+04   -0.28535E+02    0.23220E-05   -0.28535E+02    0.84042E+00   -0.79310E-09    0.23220E-05   -0.79310E-09    0.68009E-11
   113    0.30054E+04   -0.29134E+02    0.22666E-05   -0.29134E+02    0.85186E+00   -0.95111E-09    0.22666E-05   -0.95111E-09    0.66365E-11
   114    0.30374E+04   -0.29727E+02    0.22127E-05   -0.29727E+02    0.86299E+00   -0.10847E-08    0.22127E-05   -0.10847E-08    0.64769E-11
   115    0.30697E+04   -0.30316E+02    0.21602E-05   -0.30316E+02    0.87395E+00   -0.11949E-08    0.21602E-05   -0.11949E-08    0.63220E-11
   116    0.31020E+04   -0.30898E+02    0.21091E-05   -0.30898E+02    0.88453E+00   -0.12828E-08    0.21091E-05   -0.12828E-08    0.61717E-11
   117    0.31345E+04   -0.31475E+02    0.20594E-05   -0.31475E+02    0.89480E+00   -0.13496E-08    0.20594E-05   -0.13496E-08    0.60258E-11
   118    0.31672E+04   -0.32046E+02    0.20111E-05   -0.32046E+02    0.90491E+00   -0.13964E-08    0.20111E-05   -0.13964E-08    0.58842E-11
   119    0.31999E+04   -0.32608E+02    0.19641E-05   -0.32608E+02    0.91471E+00   -0.14243E-08    0.19641E-05   -0.14243E-08    0.57468E-11
   120    0.32328E+04   -0.33163E+02    0.19184E-05   -0.33163E+02    0.92405E+00   -0.14344E-08    0.19184E-05   -0.14344E-08    0.56134E-11
   121    0.32656E+04   -0.33710E+02    0.18739E-05   -0.33710E+02    0.93323E+00   -0.14278E-08    0.18739E-05   -0.14278E-08    0.54840E-11
   122    0.32985E+04   -0.34249E+02    0.18308E-05   -0.34249E+02    0.94195E+00   -0.14056E-08    0.18308E-05   -0.14056E-08    0.53584E-11
   123    0.33315E+04   -0.34778E+02    0.17888E-05   -0.34778E+02    0.95028E+00   -0.13690E-08    0.17888E-05   -0.13690E-08    0.52364E-11
   124    0.33646E+04   -0.35297E+02    0.17480E-05   -0.35297E+02    0.95831E+00   -0.13190E-08    0.17480E-05   -0.13190E-08    0.51180E-11
   125    0.33976E+04   -0.35805E+02    0.17085E-05   -0.35805E+02    0.96595E+00   -0.12567E-08    0.17085E-05   -0.12567E-08    0.50031E-11
   126    0.34307E+04   -0.36304E+02    0.16700E-05   -0.36304E+02    0.97329E+00   -0.11833E-08    0.16700E-05   -0.11833E-08    0.48914E-11
   127    0.34638E+04   -0.36792E+02    0.16327E-05   -0.36792E+02    0.98017E+00   -0.10999E-08    0.16327E-05   -0.10999E-08    0.47829E-11
   128    0.34969E+04   -0.37269E+02    0.15965E-05   -0.37269E+02    0.98674E+00   -0.10075E-08    0.15965E-05   -0.10075E-08    0.46774E-11
   129    0.35301E+04   -0.37733E+02    0.15613E-05   -0.37733E+02    0.99285E+00   -0.90738E-09    0.15613E-05   -0.90738E-09    0.45748E-11
   130    0.35633E+04   -0.38184E+02    0.15272E-05   -0.38184E+02    0.99850E+00   -0.80053E-09    0.15272E-05   -0.80053E-09    0.44750E-11
   131    0.35964E+04   -0.38623E+02    0.14940E-05   -0.38623E+02    0.10039E+01   -0.68805E-09    0.14940E-05   -0.68805E-09    0.43778E-11
   132    0.36297E+04   -0.39048E+02    0.14619E-05   -0.39048E+02    0.10087E+01   -0.57087E-09    0.14619E-05   -0.57087E-09    0.42833E-11
   133    0.36628E+04   -0.39461E+02    0.14307E-05   -0.39461E+02    0.10132E+01   -0.44986E-09    0.14307E-05   -0.44986E-09    0.41912E-11
   134    0.36960E+04   -0.39858E+02    0.14004E-05   -0.39858E+02    0.10174E+01   -0.32592E-09    0.14004E-05   -0.32592E-09    0.41017E-11
   135    0.37291E+04   -0.40240E+02    0.13710E-05   -0.40240E+02    0.10210E+01   -0.19992E-09    0.13710E-05   -0.19992E-09    0.40145E-11
   136    0.37621E+04   -0.40606E+02    0.13425E-05   -0.40606E+02    0.10242E+01   -0.72746E-10    0.13425E-05   -0.72746E-10    0.39296E-11
   137    0.37951E+04   -0.40956E+02    0.13148E-05   -0.40956E+02    0.10270E+01    0.54719E-10    0.13148E-05    0.54719E-10    0.38471E-11
   138    0.38280E+04   -0.41290E+02    0.12878E-05   -0.41290E+02    0.10293E+01    0.18159E-09    0.12878E-05    0.18159E-09    0.37667E-11
   139    0.38607E+04   -0.41607E+02    0.12617E-05   -0.41607E+02    0.10313E+01    0.30699E-09    0.12617E-05    0.30699E-09    0.36885E-11
   140    0.38935E+04   -0.41907E+02    0.12362E-05   -0.41907E+02    0.10328E+01    0.43003E-09    0.12362E-05    0.43003E-09    0.36123E-11
   141    0.39261E+04   -0.42189E+02    0.12115E-05   -0.42189E+02    0.10338E+01    0.54983E-09    0.12115E-05    0.54983E-09    0.35382E-11
   142    0.39586E+04   -0.42453E+02    0.11874E-05   -0.42453E+02    0.10344E+01    0.66551E-09    0.11874E-05    0.66551E-09    0.34660E-11
   143    0.39911E+04   -0.42700E+02    0.11640E-05   -0.42700E+02    0.10345E+01    0.77618E-09    0.11640E-05    0.77618E-09    0.33957E-11
   144    0.40234E+04   -0.42928E+02    0.11411E-05   -0.42928E+02    0.10342E+01    0.88097E-09    0.11411E-05    0.88097E-09    0.33272E-11
   145    0.40556E+04   -0.43137E+02    0.11189E-05   -0.43137E+02    0.10336E+01    0.97898E-09    0.11189E-05    0.97898E-09    0.32605E-11
   146    0.40878E+04   -0.43326E+02    0.10971E-05   -0.43326E+02    0.10324E+01    0.10693E-08    0.10971E-05    0.10693E-08    0.31955E-11
   147    0.41197E+04   -0.43495E+02    0.10759E-05   -0.43495E+02    0.10309E+01    0.11512E-08    0.10759E-05    0.11512E-08    0.31321E-11
   148    0.41514E+04   -0.43646E+02    0.10551E-05   -0.43646E+02    0.10289E+01    0.12236E-08    0.10551E-05    0.12236E-08    0.30703E-11
   149    0.41831E+04   -0.43775E+02    0.10348E-05   -0.43775E+02    0.10265E+01    0.12857E-08    0.10348E-05    0.12857E-08    0.30100E-11
   150    0.42145E+04   -0.43882E+02    0.10149E-05   -0.43882E+02    0.10237E+01    0.13366E-08    0.10149E-05    0.13366E-08    0.29512E-11
   151    0.42458E+04   -0.43970E+02    0.99544E-06   -0.43970E+02    0.10205E+01    0.13757E-08    0.99544E-06    0.13757E-08    0.28937E-11
   152    0.42768E+04   -0.44036E+02    0.97631E-06   -0.44036E+02    0.10169E+01    0.14034E-08    0.97631E-06    0.14034E-08    0.28376E-11
   153    0.43077E+04   -0.44079E+02    0.95756E-06   -0.44079E+02    0.10129E+01    0.14204E-08    0.95756E-06    0.14204E-08    0.27828E-11
   154    0.43384E+04   -0.44100E+02    0.93917E-06   -0.44100E+02    0.10085E+01    0.14272E-08    0.93917E-06    0.14272E-08    0.27293E-11
   155    0.43689E+04   -0.44100E+02    0.92115E-06   -0.44100E+02    0.10038E+01    0.14246E-08    0.92115E-06    0.14246E-08    0.26770E-11
